section,pdf_page,codebook_page,question_id,variable,length,label,question_text,notes,value_count
IMPUTED EMERGING ISSUES,615,577,"IRMJRC, VAPMRJEVR, VAPMRJREC",IRVAPMRJREC,1,MARIJUANA VAPING RECENCY - IMPUTATION REVISED,,,4
IMPUTED EMERGING ISSUES,615,577,"MJREC, VAPMRJEVR, VAPMRJREC",IIVAPMRJREC,1,MARIJUANA VAPING RECENCY - IMPUTATION INDICATOR,,,4
IMPUTED EMERGING ISSUES,616,578,"VAPFLVEVR, VAPFLVREC",IRVAPFLVREC,1,ONLY FLAVORING VAPING RECENCY - IMPUTATION REVISED,,,4
IMPUTED EMERGING ISSUES,616,578,"VAPFLVEVR, VAPFLVREC",IIVAPFLVREC,1,ONLY FLAVORING VAPING RECENCY - IMPUTATION INDICATOR,,,4
IMPUTED EMERGING ISSUES,616,578,"SYNMRJEVR, SYNMRJREC",IRSYNMRJREC,1,SYNTHETIC MARIJUANA RECENCY - IMPUTATION REVISED,,,4
IMPUTED EMERGING ISSUES,616,578,"SYNMRJEVR, SYNMRJREC",IISYNMRJREC,1,SYNTHETIC MARIJUANA RECENCY - IMPUTATION INDICATOR,,,3
IMPUTED EMERGING ISSUES,616,578,"SYNSTMEVR, SYNSTMREC",IRSYNSTMREC,1,SYNTHETIC STIMULANTS RECENCY - IMPUTATION REVISED,,,4
IMPUTED EMERGING ISSUES,616,578,"SYNSTMEVR, SYNSTMREC",IISYNSTMREC,1,SYNTHETIC STIMULANTS RECENCY - IMPUTATION INDICATOR,,,3
RECODED EMERGING ISSUES,617,579,CASUPROB,CASUPROB2,1,RC-PERCEIVED EVER HAD DRUG OR ALCOHOL USE PROBLEM,"NOTE: The variables in this section are recoded variables that were created from one or more of the variables from three of the preceding sections: Recoded Drug Use, Emerging Issues, or Imputed Emerging Issues.",,3
RECODED EMERGING ISSUES,617,579,"CASUPROB2, CASURCVR",RCVYSUBPRB,1,RC-PERCEIVED RECOVERY FROM DRUG OR ALCOHOL USE PROBLEM,,,3
RECODED EMERGING ISSUES,617,579,CAMHPROB,CAMHPROB2,1,RC-PERCEIVED EVER HAD A MENTAL HEALTH ISSUE,,,3
RECODED EMERGING ISSUES,617,579,"CAMHPROB2, CAMHRCVR",RCVYMHPRB,1,RC-PERCEIVED RECOVERY FROM MENTAL HEALTH ISSUE,,"NOTE: The following three variables pertain to the receipt of medication-assisted treatment (MAT). Starting with the 2021 NSDUH, revisions to skip logic increased the number of respondents routed to MAT questions.",3
RECODED EMERGING ISSUES,617,579,,ALMATYR2,1,RC-RECEIVED ALCOHOL MEDICATION-ASSISTED TRT - PAST YEAR,,,2
RECODED EMERGING ISSUES,617,579,,OPMATYR2,1,RC-RECEIVED OPIOID MEDICATION-ASSISTED TRT - PAST YEAR,,,2
RECODED EMERGING ISSUES,617,579,"ALMATYR2, OPMATYR2",ALOPMATYR,1,RC-RECEIVED ALCOHOL OR OPIOID MED-ASSISTED TRT - PAST YEAR,,,2
RECODED EMERGING ISSUES,617,579,IRKRATREC,KRATOMFLAG,1,RC-KRATOM - EVER USED,,,2
RECODED EMERGING ISSUES,617,579,IRKRATREC,KRATOMYR,1,RC-KRATOM - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,618,580,IRKRATREC,KRATOMMON,1,RC-KRATOM - PAST MONTH USE,,,2
RECODED EMERGING ISSUES,618,580,IRVAPANYREC,VAPANYFLAG,1,RC-ANY VAPING - EVER USED,,,2
RECODED EMERGING ISSUES,618,580,IRVAPANYREC,VAPANYYR,1,RC-ANY VAPING - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,618,580,IRVAPANYREC,VAPANYMON,1,RC-ANY VAPING - PAST MONTH USE,,,2
RECODED EMERGING ISSUES,618,580,IRVAPNICREC,VAPNICFLAG,1,RC-NICOTINE OR TOBACCO VAPING - EVER USED,,,2
RECODED EMERGING ISSUES,618,580,IRVAPNICREC,VAPNICYR,1,RC-NICOTINE OR TOBACCO VAPING - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,618,580,IRVAPNICREC,VAPNICMON,1,RC-NICOTINE OR TOBACCO VAPING - PAST MONTH USE,,,2
RECODED EMERGING ISSUES,618,580,"TOBFLAG, VAPNICFLAG",TOBNVAPFLAG,1,RC-ANY TOBACCO PRODUCTS OR NICOTINE VAPING - EVER USED,,,2
RECODED EMERGING ISSUES,618,580,"TOBYR, VAPNICYR",TOBNVAPYR,1,RC-ANY TOBACCO PRODUCTS OR NICOTINE VAPING - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,618,580,"TOBMON, VAPNICMON",TOBNVAPMON,1,RC-ANY TOBACCO PRODUCTS OR NICOTINE VAPING - PAST MONTH USE,,,2
RECODED EMERGING ISSUES,619,581,"TOBMON, VAPNICMON",TOBVAPONL,1,RC-VAPING / TOBACCO PRODUCTS ONLY - PAST MONTH USE,,,4
RECODED EMERGING ISSUES,619,581,IRVAPFLVREC,VAPFLVFLAG,1,RC-ONLY FLAVORING VAPING - EVER USED,,,2
RECODED EMERGING ISSUES,619,581,"TOBCIGONL, VAPNICMON",TOBCIGVAP,1,RC-VAPING AND CIG/NONCIG TOBACCO COMBINATIONS-PAST MON USE,,,4
RECODED EMERGING ISSUES,619,581,IRVAPFLVREC,VAPFLVYR,1,RC-ONLY FLAVORING VAPING - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,619,581,IRVAPFLVREC,VAPFLVMON,1,RC-ONLY FLAVORING VAPING - PAST MONTH USE,,,2
RECODED EMERGING ISSUES,619,581,IRVAPMRJREC,VAPMRJFLAG,1,RC-MARIJUANA VAPING - EVER USED,,,2
RECODED EMERGING ISSUES,619,581,IRVAPMRJREC,VAPMRJYR,1,RC-MARIJUANA VAPING - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,619,581,IRVAPMRJREC,VAPMRJMON,1,RC-MARIJUANA VAPING - PAST MONTH USE,,,2
RECODED EMERGING ISSUES,619,581,"MRJMON, VAPMRJMON",MRJMONVAP,1,"RC-MRJ VAPE, MRJ USE BUT NOT VAPE, OR NO MRJ USE - PAST MON",,,3
RECODED EMERGING ISSUES,620,582,"VAPANYMON, VAPFLVMON, VAPMRJMON, VAPNICMON",VAPTYPEMON,1,"RC-VAPED NICOTINE, MARIJUANA, AND/OR FLAVORING - PAST MONTH",,,9
RECODED EMERGING ISSUES,620,582,VAPTYPEMON,VAPNUMTYPE,1,RC-NUM OF TYPE SUBSTANCES VAPED (NIC/MRJ/FLV) - PAST MONTH,,,5
RECODED EMERGING ISSUES,620,582,IRSYNMRJREC,SYNMRJFLAG,1,RC-SYNTHETIC MARIJUANA - EVER USED,,,2
RECODED EMERGING ISSUES,620,582,IRSYNMRJREC,SYNMRJYR,1,RC-SYNTHETIC MARIJUANA - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,620,582,IRSYNMRJREC,SYNMRJMON,1,RC-SYNTHETIC MARIJUANA - PAST MONTH USE,,,2
RECODED EMERGING ISSUES,620,582,IRSYNSTMREC,SYNSTMFLAG,1,RC-SYNTHETIC STIMULANTS - EVER USED,,,2
RECODED EMERGING ISSUES,620,582,IRSYNSTMREC,SYNSTMYR,1,RC-SYNTHETIC STIMULANTS - PAST YEAR USE,,,2
RECODED EMERGING ISSUES,620,582,IRSYNSTMREC,SYNSTMMON,1,RC-SYNTHETIC STIMULANTS - PAST MONTH USE,,,2
MARKET INFORMATION FOR MARIJUANA,621,583,MJE01,MMGETMJ1,2,HOW DID YOU GET LAST MARIJUANA USED,"The values in this section may be inconsistent with values for variables in other sections of the interview. Items in this section were edited when respondents legitimately skipped out of these items based on prior answers in earlier sections. Otherwise, variables in one section of the interview generally were not edited to make them consistent with variables in another section of the interview. This note applies to variables in this section marked by a1. Now think about the last time you used marijuana. How did you get this marijuana?",,10
MARKET INFORMATION FOR MARIJUANA,621,583,MJE02,MMBTREC11,2,TIME SINCE YOU LAST BOUGHT MARIJUANA,How long has it been since you last bought any marijuana?,,10
MARKET INFORMATION FOR MARIJUANA,621,583,MJE03,MMBTPYR1,2,BOUGHT MARIJUANA PAST 12 MONTHS,"During the past 12 months, that is, since [DATEFILL], did you buy any marijuana?",,9
MARKET INFORMATION FOR MARIJUANA,621,583,MJE04,MMBTREC21,2,TIME SINCE YOU LAST BOUGHT MARIJUANA,How long has it been since you last bought any marijuana?,,8
MARKET INFORMATION FOR MARIJUANA,622,584,MJE05,MMBT30DY1,2,# DAYS BOUGHT MARIJUANA PAST 30 DAYS,"During the past 30 days, that is, since [DATEFILL], on how many days did you buy marijuana?",,8
MARKET INFORMATION FOR MARIJUANA,622,584,MJE05B,MMBTDISP,2,BUY LAST MARIJUANA FROM STORE OR DISPENSARY,"The last time you bought any marijuana, did you buy it from a store or dispensary?","NOTE: Starting with the 2020 NSDUH, the following variables MMBJOINT, MMBLOOSE, and MMBOTHER replace variable MMJNTLOO that was created for the 2002 through 2014 and 2018 through 2019 NSDUHs. Beginning with the 2020 survey, the format of MJE06 was revised so respondents could select all answer choices that apply to them including a new response option, resulting in a new edited variable created for each response option. Therefore, these variables are not considered comparable to the variable created in 2019 and earlier years. Think about the last time you bought marijuana. Did you buy marijuana that had already been rolled into joints, marijuana that was in loose form, or marijuana that was in some other form?",10
MARKET INFORMATION FOR MARIJUANA,622,584,MJE061,MMBJOINT,2,LAST MARIJUANA BOUGHT IN JOINTS,,,9
MARKET INFORMATION FOR MARIJUANA,622,584,MJE062,MMBLOOSE,2,LAST MARIJUANA BOUGHT IN LOOSE FORM,,,9
MARKET INFORMATION FOR MARIJUANA,623,585,MJE063,MMBOTHER,2,LAST MARIJUANA BOUGHT IN OTHER FORM,,"NOTE: Starting with the 2020 NSDUH, the following variables MMJNTNUM1, MMJNPCTB1, MMJNPCAT1, MMLSUNIT1, MMLSGMS1, MMLS10GM1, MMLSOZS1, MMLSLBS1, MMLSPCTB1, and MMLSPCAT1 replace variables MMJNTNUM, MMJNPCTB, MMJNPCAT, MMLSUNIT, MMLSGMS, MMLS10GM, MMLSOZS, MMLSLBS, MMLSPCTB, and MMLSPCAT that were created for the 2002 through 2014 and 2018 through 2019 NSDUHs. Due to the impact from changes to previous questions, these variables are not considered comparable to the variables created in 2019 and earlier years. How many joints did you buy the last time you bought marijuana?",8
MARKET INFORMATION FOR MARIJUANA,623,585,MJE07,MMJNTNUM11,3,# MARIJUANA JOINTS BOUGHT LAST TIME,,,8
MARKET INFORMATION FOR MARIJUANA,623,585,MJE08,MMJNPCTB11,2,AMOUNT PAID FOR LAST MARIJUANA JOINTS BOUGHT,How much did you pay for the joints/joint you bought this last time?,,19
MARKET INFORMATION FOR MARIJUANA,624,586,"MJE08, MJE09, MJE10, MJE11, MJE12, MJE13",MMJNPCAT11,3,PRICE CATEGORY OF LAST MARIJUANA JOINTS BOUGHT,"More specifically, which of these categories includes the price you paid for the joint/joints you bought this last time?",,31
MARKET INFORMATION FOR MARIJUANA,624,586,MJE14,MMLSUNIT11,2,"AMT OF MARIJUANA BOUGHT LAST TIME: GRMS,OZ,LBS","Now we want to know how much marijuana in loose form you bought the last time you bought marijuana. Do you want to give your answer in grams, ounces, or pounds?",,10
MARKET INFORMATION FOR MARIJUANA,624,586,MJE15,MMLSGMS11,2,AMT OF MARIJUANA BOUGHT LAST TIME - GRAMS,"The last time you bought marijuana, how many grams did you buy?",,9
MARKET INFORMATION FOR MARIJUANA,625,587,MJE16,MMLS10GM11,3,AMT OF MARIJUANA BOUGHT LAST TIME - OVER 10 GRAMS,How many grams of marijuana did you buy?,,7
MARKET INFORMATION FOR MARIJUANA,625,587,MJE17,MMLSOZS11,2,AMT OF MARIJUANA BOUGHT LAST TIME - OUNCES,"The last time you bought marijuana, how many ounces did you buy?",,14
MARKET INFORMATION FOR MARIJUANA,625,587,MJE18,MMLSLBS11,2,AMT OF MARIJUANA BOUGHT LAST TIME - POUNDS,"The last time you bought marijuana, how many pounds did you buy?",,10
MARKET INFORMATION FOR MARIJUANA,626,588,MJE20,MMLSPCTB11,2,AMOUNT PAID FOR MARIJUANA BOUGHT LAST TIME,How much did you pay for the marijuana you bought this last time?,,19
MARKET INFORMATION FOR MARIJUANA,627,589,"MJE20, MJE21, MJE22, MJE23, MJE24, MJE25",MMLSPCAT11,3,PRICE CATEGORY OF LAST LOOSE MARIJUANA BOUGHT,"More specifically, which of these categories includes the price you paid for the marijuana you bought this last time?","NOTE: Starting with the 2020 NSDUH, the following variables MMBUYWHO1, MMBPLACE1, MMBPLOSP2, and MMBATJOB1 replace variables MMBUYWHO, MMBPLACE, MMBPLOSP, and MMBATJOB that were created for the 2002 through 2014 and 2018 through 2019 NSDUHs. Beginning with the 2020 survey, a criterion was added to the skip logic governing the administration of questions MJE26, MJE27, and MJE28 causing respondents who reported buying their last marijuana from a store or dispensary (MJE05b=1) to be skipped out of these questions, resulting in a smaller percentage of respondents being asked these questions. In addition, respondents are routed to MJE27SP based on the response to MJE27. Therefore, these variables are not considered comparable to variables created in 2019 and earlier years. The last time you bought marijuana, who did you buy it from?",43
MARKET INFORMATION FOR MARIJUANA,628,590,MJE26,MMBUYWHO11,2,WHO SOLD YOU LAST MARIJUANA BOUGHT,,,11
MARKET INFORMATION FOR MARIJUANA,628,590,MJE27,MMBPLACE11,2,WHERE YOU WERE LAST TIME BOUGHT MARIJUANA,"The last time you bought marijuana, where were you when you bought it?",,16
MARKET INFORMATION FOR MARIJUANA,629,591,MJE27SC,MMBPLOSP21,2,OTHER PLACE BOUGHT MJ THE LAST TIME,,,22
MARKET INFORMATION FOR MARIJUANA,629,591,MJE28,MMBATJOB11,2,AT JOB OR BUSINESS LAST TIME BOUGHT MARIJUANA,The last time you bought marijuana were you at work at your job or business?,,11
MARKET INFORMATION FOR MARIJUANA,629,591,MJE29,MMBCLOSE1,2,HOW NEAR YOU WHEN BOUGHT MARIJUANA LAST TIME,"The last time you bought marijuana, where did you buy it?",,9
MARKET INFORMATION FOR MARIJUANA,630,592,MJE30,MMBSELL1,2,SELL ANY MARIJUANA BOUGHT LAST TIME,Did you sell any of the marijuana you bought this last time?,,9
MARKET INFORMATION FOR MARIJUANA,630,592,MJE31,MMBGIVE1,2,GIVE AWAY/SHARE MARIJUANA BOUGHT LAST TIME,Did you give away or share any of the marijuana you bought this last time?,,9
MARKET INFORMATION FOR MARIJUANA,630,592,MJE32,MMTRADE1,2,TRADED SOMETHING FOR MARIJUANA PAST 12 MOS,"During the past 12 months, that is, since [DATEFILL], did you trade something for marijuana?",,7
MARKET INFORMATION FOR MARIJUANA,630,592,MJE33,MMTRD30D1,2,TRADED SOMETHING FOR MARIJUANA PAST 30 DAYS,"During the past 30 days, that is, since [DATEFILL], did you trade something for marijuana?",,7
MARKET INFORMATION FOR MARIJUANA,631,593,MJE34,MMTRDREC1,2,TIME SINCE LAST TRADED SOMETHING FOR MARIJUANA,How long has it been since you last traded something for marijuana?,,10
MARKET INFORMATION FOR MARIJUANA,631,593,MJE35,MMT30FRQ1,2,# DAYS TRADED FOR MARIJUANA PAST 30 DAYS,"During the past 30 days, that is, since [DATEFILL], on how many days did you trade something for marijuana?","NOTE: Starting with the 2020 NSDUH, the following variables MMTJOINT, MMTLOOSE, and MMTOTHER replace variable MMTJNTLS that was created for the 2002 through 2014 and 2018 through 2019 NSDUHs. Beginning with the 2020 survey, the format of MJE36 was revised so respondents could select all answer choices that apply to them including a new response option, resulting in a new edited variable created for each response option. Therefore, these variables are not considered comparable to the variable created in 2019 and earlier years. Think about the last time you traded something for marijuana. Did you get marijuana that had already been rolled into joints, marijuana that was in loose form, or marijuana in some other form?",6
MARKET INFORMATION FOR MARIJUANA,631,593,MJE361,MMTJOINT,2,LAST MARIJUANA TRADED FOR IN JOINTS,,,8
MARKET INFORMATION FOR MARIJUANA,631,593,MJE362,MMTLOOSE,2,LAST MARIJUANA TRADED FOR IN LOOSE FORM,,,9
MARKET INFORMATION FOR MARIJUANA,632,594,MJE363,MMTOTHER,2,LAST MARIJUANA TRADED FOR IN OTHER FORM,,"NOTE: Starting with the 2020 NSDUH, the following variables MMTJNTNM1, MMTJWRCB1, MMTJWRTH1, MMTLGMS1, MMTLOZS1, MMTLWRCB1, MMTLWRTH1 and MMTUNIT1 replace variables MMTJNTNM, MMTJWRCB, MMTJWRTH, MMTLGMS, MMTLOZS, MMTLWRCB, MMTLWRTH, and MMTUNIT that were created for the 2002 through 2014 and 2018 through 2019 NSDUHs. Due to the impact from changes to previous questions, these variables are not considered comparable to the variables created in 2019 and earlier years. How many joints did you get the last time you traded something for marijuana?",8
MARKET INFORMATION FOR MARIJUANA,632,594,MJE37,MMTJNTNM11,3,# MARIJUANA JOINTS TRADED FOR LAST TIME,,,7
MARKET INFORMATION FOR MARIJUANA,632,594,MJE38,MMTJWRCB11,2,AMOUNT WORTH LAST MARIJUANA JOINTS TRADED FOR,How much do you think the marijuana in these joints/this joint was worth?,,12
MARKET INFORMATION FOR MARIJUANA,632,594,"MJE38, MJE39, MJE40, MJE41, MJE42, MJE43",MMTJWRTH11,3,PRICE CATEGORY OF LAST MARIJUANA JOINTS TRADED FOR,"More specifically, which of these categories includes the price you think the marijuana in these joints/this joint was worth?",,15
MARKET INFORMATION FOR MARIJUANA,633,595,MJE44,MMTLUNIT11,2,"AMT OF MARIJUANA TRADED FOR LAST TIME: GRMS,OZ,LBS","Now we want to know how much marijuana in loose form you got the last time you traded something for marijuana. Do you want to give your answer in grams, ounces, or pounds?",,10
MARKET INFORMATION FOR MARIJUANA,633,595,MJE45,MMTLGMS11,2,AMT OF MARIJUANA TRADED FOR LAST TIME - GRAMS,"The last time you traded something for marijuana, how many grams did you get?",,8
MARKET INFORMATION FOR MARIJUANA,633,595,MJE47,MMTLOZS11,2,AMT OF MARIJUANA TRADED FOR LAST TIME - OUNCES,"The last time you traded something for marijuana, how many ounces did you get?",,13
MARKET INFORMATION FOR MARIJUANA,634,596,MJE50,MMTLWRCB11,2,AMOUNT THE LAST MARIJUANA TRADED FOR WAS WORTH,How much do you think the marijuana you got this last time was worth?,,18
MARKET INFORMATION FOR MARIJUANA,634,596,"MJE50, MJE51, MJE52, MJE53, MJE54, MJE55",MMTLWRTH11,3,PRICE CATEGORY OF LAST LOOSE MARIJUANA TRADED FOR,"More specifically, which of these categories includes the price you think the marijuana you got this last time was worth?",,26
MARKET INFORMATION FOR MARIJUANA,634,596,MJE56,MMTRDWHO1,2,WHO GAVE YOU LAST MARIJUANA TRADED FOR,"The last time you traded something for marijuana, who did you get it from?",,10
MARKET INFORMATION FOR MARIJUANA,635,597,MJE57,MMTPLACE1,2,WHERE YOU WERE LAST TIME TRADED FOR MARIJUANA,"The last time you traded something for marijuana, where were you when you got it?",,17
MARKET INFORMATION FOR MARIJUANA,635,597,MJE57SC,MMTPLOS21,2,OTHER PLACE TRADED FOR MJ THE LAST TIME,,,13
MARKET INFORMATION FOR MARIJUANA,635,597,MJE58,MMTCLOSE1,2,HOW NEAR YOU WHEN TRADED FOR MARIJUANA LAST TIME,"The last time you traded something for marijuana, where did you get it?",,9
MARKET INFORMATION FOR MARIJUANA,635,597,MJE59,MMTKEEP1,2,KEEP ALL OF LAST MARIJUANA TRADED FOR,"The last time you traded something for marijuana, did you keep it all for yourself?",,9
MARKET INFORMATION FOR MARIJUANA,636,598,MJE60,MMTSELL1,2,SELL ANY MARIJUANA YOU TRADED FOR LAST TIME,Did you sell any of the marijuana you got this last time?,,8
MARKET INFORMATION FOR MARIJUANA,636,598,MJE61,MMTGIVE1,2,GIVE AWAY ANY MARIJUANA YOU TRADED FOR LAST TIME,Did you give away any of the marijuana you got this last time?,,8
MARKET INFORMATION FOR MARIJUANA,636,598,MJE62,MMGKEEP1,2,KEEP ALL MARIJUANA LAST TIME YOU GREW IT,"The last time you grew marijuana, did you keep it all for yourself?",,7
MARKET INFORMATION FOR MARIJUANA,636,598,MJE63,MMGSELL1,2,SELL ANY MARIJUANA LAST TIME YOU GREW IT,Did you sell any of the marijuana you grew this last time?,,7
MARKET INFORMATION FOR MARIJUANA,636,598,MJE64,MMGGIVE1,2,GIVE AWAY ANY MARIJUANA LAST TIME YOU GREW IT,"The last time you grew marijuana, did you give any of it away for free?",,7
MARKET INFORMATION FOR MARIJUANA,637,599,MJE65,MMFREWHO1,2,WHO GAVE YOU LAST FREE MARIJUANA,"The last time you got marijuana for free, who did you get it from?",,9
MARKET INFORMATION FOR MARIJUANA,637,599,MJE66,MMFPLACE1,2,WHERE WERE YOU LAST TIME GOT FREE MARIJUANA,"The last time you got marijuana for free, where were you when you got it?",,15
MARKET INFORMATION FOR MARIJUANA,637,599,MJE66SC,MMFPLOS21,2,OTHER PLACE GOT MJ FOR FREE THE LAST TIME,,,23
MARKET INFORMATION FOR MARIJUANA,638,600,MJE67,MMFCLOSE1,2,HOW NEAR YOU WHEN YOU GOT LAST FREE MARIJUANA,"The last time you got marijuana for free, where did you get it?",,8
MARKET INFORMATION FOR MARIJUANA,638,600,MJE68,MMFKEEP1,2,KEEP ALL MARIJUANA GOT LAST TIME FOR FREE,"The last time you got marijuana for free, did you keep it all for yourself?",,8
MARKET INFORMATION FOR MARIJUANA,638,600,MJE69,MMFSELL1,2,SELL ANY MARIJUANA GOT LAST TIME FOR FREE,Did you sell any of the marijuana you got this last time?,,7
MARKET INFORMATION FOR MARIJUANA,638,600,MJE70,MMFGIVE1,2,GIVE AWAY ANY MARIJUANA GOT LAST TIME FOR FREE,Did you give away any of the marijuana you got this last time?,,8
INTERVIEW INFORMATION,639,601,,LANGVER,1,LANGUAGE VERSION,,,2
INTERVIEW INFORMATION,639,601,,QUARTER,1,QUARTER INDICATOR,,,4
INTERVIEW INFORMATION,639,601,,GQTYPE2,1,TYPE OF GROUP QUARTER,,,3
